index,text,happinness,sadness,Soledad,Ilusión,Ensoñación,Grandiosidad ,Orgullo,Irritabilidad,Ansiedad,Ira,Inestabilidad,Idealización,Depresión ,Desilusión,Aversión ,Inseguridad,Impotencia,Vulnerabilidad,Temor,Obsesión,Compulsión,Prejuicio,Dramatización,valence,arousal,anger,fear,disgust,concreteness,imageability,context availability
154,"Sobre el vasto universo adormecido
brilla en silencio la serena luna;
duerme la mar cual plácida laguna,
y suspenden las auras su gemido.

Todo calla en redor: ningún ruido
de la naturaleza, voz ninguna
de los dormidos hombre importuna,
en tanta paz, el solitario oído.

Y en la profunda misteriosa calma
de la tierra, del aire y océano,
el oído interior levanta el alma;

y poseída de ferviente anhelo,
oír espera algún rumor lejano
de la inefable música del cielo.

",1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
155,"En insaciable sed de amor y gloria,
ardió mi pecho en juventud florida;
luché y la noble palma apetecida
puso en mis sienes la inmortal victoria.

Negra fue en cambio del amor la historia;
que el alma triste de su dardo herida,
una esperanza y mil lloró perdida,
en vez del oro hallando vil escoria.

La nieve empieza a coronar mi frente,
y encendido por ti, de amor abrigo
dentro del corazón volcán rugiente.

Gloria y amor gozar quiero contigo;
mas si la pura fe tu labio miente,
amor y gloria, cual Satán, maldigo.

",1,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,3,2.0,2.0,1.0,1.0,1.0,1.0,2.0
156,"Tú velas en la Cruz, donde clavado
te deja y vergonzoso y dolorido,
más que el odio de un pueblo fementido,
la pesadumbre inmensa del pecado.

Tú velas en la Cruz, y descuidado
duerme a tus pies mi espíritu rendido
en brazos del silencio y del olvido,
de un sueño en otro sueño transportado.

No sabe si hallará cuando despierte
los dolores y halagos de la vida
o el juicio y resistencia de la muerte.

Si tú, Señor, le compadeces, cuida
de hacerle amar tu hora, la de verte,
si esperada quizás, siempre temida.

",1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0
157,"Cuando en silencio duerme el bosque umbrío
y el astro virgen de la noche oscura
vierte su lumbre misteriosa y pura
sobre las ondas trémulas del río;

húmeda el ala tenue del rocío,
recorriendo la brisa la espesura,
vuelve a la flor la vida y la frescura
que el sol robóla del ardiente estío.

Tal vez un alma en juvenil aurora,
pálida flor que marchitó el verano,
triste las muertas esperanzas llora;

mas si acaricia a su dolor temprano
aura de amor, alegre se colora
y reverdece el corazón humano.

",3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,1.0,1.0,2.0,1.0,1.0
158,"«Vense mis hojas tristes, y apagado
su brillante matiz, desde que yerto
y angustiado Jesús dejó en el huerto
mi tronco en sangre y en sudor bañado.

Mas del santo rocío penetrado
a eterna vida en nuevo ser despierto
y cuando el campo palidece muerto
soy de verdor perenne coronado.

Fecundizada en el temprano brote
por lágrimas de un Dios la savia mía
unge al monarca y unge al sacerdote,

y dejóme del huerto la agonía
paz en mis ramos que la guerra acote,
luz en mis frutos que dilate el día.»

",1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,3,1.0,1.0,1.0,2.0,4.0,4.0,4.0
159,"En tus quebrados senos, oh Cercena,
retoña el roble que robusta quilla
dio a las cántabras naves, y en Sevilla
plantó, hace siglos, la cristiana enseña.

¡Oh, si de nuevo en tu cerrada breña
hallaren presa el hacha y la cuchilla,
aún lograran los mares de Castilla
lucir hazañas que la mente sueña!

Sóbrale jugo a la silvestre rama;
fáltales sangre a los mortales pechos
que a esfuerzos nuevos y a grandezas guíe;

sangre que el hielo trueque en viva llama,
ociosas quejas en fecundos hechos,
y a la loca fortuna desafíe.

",1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,4,3.0,2.0,1.0,2.0,3.0,1.0,1.0
160,"Súbito estalla el fiero galernazo,
las antes quietas aguas se embravecen,
y el mar y el viento y las tinieblas crecen,
y mengua el día, el corazón y el brazo.

Rota su lancha, del postrer pedazo
los náufragos en vano se guarecen,
cuando ya salvos de morir perecen,
sórbelos uno y otro maretazo.

Quédales Dios no más: su fe le implora;
y haciendo sacro altar de Peña Calva,
un sacerdote, al funeral testigo

las manos tiende al mar, y dice y llora:
del Dios el nombre, que persona y salva,
¡Mártires del trabajo, yo os bendigo!

",1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1,4.0,4.0,3.0,4.0,3.0,1.0,1.0
161,"La ponderosa torre fulminada
se yergue al cabo del sendero rudo,
y el firme estribo y hazañoso escudo
dentro de la sonora portalada;

brocal roto, capilla destejada,
altar sin santo, campanario mudo,
y el tronco de un ciprés negro y desnudo,
guardián de aquella ruina desolada.

¿Dónde están, oh solar, los que surgieron
del oscuro linaje y te fundaron
y ser y nombre y majestad te dieron?

Luz de breve crepúsculo pasaron,
como niebla montés se deshicieron,
como ruido en el aire se apagaron.

",1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,3,1.0,1.0,1.0,2.0,2.0,1.0,1.0
162,"Roto, descalzo, dócil a la suerte,
cuerpo cenceño y ágil, tez morena,
a la espalda el morral, camina y llena
el certero fusil su mano fuerte.

Sin pan, sin techo, en su mirar se advierte
vívida luz que el ánimo serena,
la limpia claridad de un alma buena
y el augusto reflejo de la muerte.

No hay su duro pie risco vedado;
sueño no ha menester, treguas no quiere;
donde le llevan va; jamás cansado

ni el bien le asombra ni el desdén le hiere:
sumiso, valeroso, resignado
obedece, pela, triunfa y muere.

",1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.0,3.0,1.0,2.0,1.0,1.0,1.0
163,"Medir mi pobre espíritu no sabe
la vasta inmensidad del cristal frío,
ni en el menguado pensamiento mío
¡oh mar! la suma de tus leyes cabe.

Ciencia no alcanzo que en mi mente grabe
de pueblos, nautas en tu azul bravío,
el nombre, historia, lengua y poderío,
su henchida vela y carenada trabe.

Ansia de contemplarte no vencida,
en lid sañuda o reposo inerte,
tráeme a tu ribera entristecida;

y halagan mi ilusión sin comprenderte
tus hondas voces, aye de la vida,
tu augusta paz, silencio de la muerte.

",1,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,2,2.0,1.0,1.0,2.0,4.0,4.0,4.0
164,"Con ruda saña el padecer se encona
en el doliente pecho que fallece,
y mi lozana juventud parece,
marchita y deshojada su corona.

En vano altivo el corazón blasona
de ilusorio valor, su angustia crece
y el porvenir incierto se oscurece
y la esperanza amiga me abandona.

Si el alma mía decretaba el cielo
que en prematura ancianidad perdiera
su ardiente fuego y generoso brío,

que como planta de infecundo suelo
su triste amor sin florecer muriera,
¡por qué me hiciste amar, por qué, Dios mío!

",1,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0
165,"Rústico altar que a un Dios desconocido
el religioso cántabro erigía;
sepulcro que los huesos escondía
del muerto capitán y no vencido.

Silla de excelso juez, cadalso erguido
donde la sangre criminal corría,
donde el bígaro ronco repetía,
llamando a guerra, su montés bramido,

rayendo el musgo que tus lomos viste,
en vano el arte codicioso indaga
señales que declaren lo que fuiste;

en ti la antorcha del saber se apaga,
yerto gigante de la cumbre triste,
envuelto en ondas de la niebla vaga.

",1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0,1.0,1.0,3.0,4.0,4.0,4.0
166,"Sobre la castidad don Lino Estrella
ayer tarde en San Pablo predicaba;
¡con qué elocuencia el vicio fustigaba!
¡qué discreta su plática y que bella!

Salí del templo, y al pensar en que ella
a las diez de la noche me esperaba,
juré por mi salud que si pecaba,
la última vez sin falta fuese aquella;

que si es locura la pasión sin tasa,
no procurar vencerla es desatino.
Repitiendo mil veces: «de hoy no pasa»,

antes de dar la diez tomé el camino,
y al entrar por la puerta de su casa,
a un hombre vi salir... ¡Era don Lino!

",3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,3,2.0,2.0,1.0,2.0,1.0,1.0,1.0
167,"Cuanto a tu ingenio toda España deba,
contarán tus Medallas conocidas,
si antes la oscuridad desconocidas
juzgó, hasta que tu pluma las resuelva.

Nuevos aplausos a los doctos mueva
la edición de las luces escondidas,
a tus ansias debiendo esclarecidas
el lucimiento que su autor reprueba.

A cuál debamos más no fácilmente
se podrá discernir: aquél oculta
su propio nombre artificiosamente;

Tú, porque del retiro le resulta
mayor gloria, divulgas diligente
las sutilezas de su lima oculta.

",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0
168,"El Monte excelso que la blanca Aurora
con trémulos cambiantes argentaba,
cuya sublime cumbre dibujaba
los dos collados donde Apolo mora;

fúnebre eclipse su esplendor desdora,
tanto que cuantas plantas albergaba
oscura densidad las emboscaba,
hurtando a Febo la porción que ignora;

pero en vano se oponen sombras frías
a empañar de su cima los verdores,
si han de brillar amenas lozanías;

y mal pueden ceder a los horrores,
pues a pesar del tiempo, y de los días
de sus cenizas nacerán las flores.

",1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,1.0,1.0,3.0,3.0,2.0
169,"Del fuego abrasador la llama ardiente,
no examina en Laurencio lo inflamado,
que el calor de las ascuas no ha quemado,
porque en su pecho, incendio mayor siente.

La actividad de Orencio no consiente,
que le refríe del cristal lo helado,
porque el hielo, en pavesas transformado,
confiesa el vencimiento claramente.

Laurencio se acredita de animoso
en las llamas, y Orencio en los cristales,
rayos brilla el amor afectuoso.

Que venzan elementos desiguales,
no es mucho, cuando en parto prodigioso,
la Paciencia les dio fuerzas iguales.

",3,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,4,2.0,1.0,1.0,1.0,3.0,2.0,2.0
170,"Peña fuerte es Raimundo en su apellido,
y rey del mundo el nombre le publica;
aquél su fortaleza santa explica,
y éste cuanto hay mortal muestra rendido.

El elemento más embravecido,
cuado el mato en las ondas su fe aplica,
el viento mansamente en él se implica,
hasta haberle en la playa conducido.

Triunfó del mar airado y de los vientos,
y cuando sus preceptos obedecen,
muestra el mundo menor sus movimientos.

En unos y otros los prodigios crecen,
pues penden de su voz dos elementos,
y lo hombres escuchan, y ensordecen.

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,4,3.0,2.0,2.0,1.0,3.0,2.0,2.0
171,"El Ebro en su corriente cristalina,
célebre Alcino, tus discretas sales,
pues, con tus agudezas, sus caudales,
no envidiarán la fuente Cabalina.

Tu voz resuene dulce, peregrina,
en los climas remotos Boreales,
porque de tu elocuencia los raudales
al mayor Lauro, Febo los destina.

El Clarín resonante de la fama
aplauda sus cadencias ingeniosas,
cuando el sonoro Pindo las aclama.

Y exentas de las sombras envidiosas,
de Daphne las corone inmortal Rama,
para que brillen siempre victoriosas.

",1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0
172,"La Madre Augusta, el Príncipe nacido,
felicidad fatal de que adolece;
toda la eternidad que en él se acrece,
ya pensó el hado que la había vivido.

Recobrose con gozo más crecido,
y en la Real vida el susto convalece,
desengañado de que no fenece
lo eterno, aunque en un punto conseguido.

O cuánto la Agustísima Mariana,
vivó de gloria en el instante sólo,
que dio una Majestad a España tierna.

Mas si armó contra sí la Parca vana,
viva, viva feliz la edad de Apolo
que no la ha de acabar, quien la hace eterna.

",1,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,3,1.0,1.0,2.0,2.0,3.0,3.0,3.0
173,"DOCTO Monte de Musas, cuyo seno
In auras miro ausentes, Peregrino!
Verás, si, terminando su camino,
Ahora paras en su valle ameno;

No admires, no, si en tierra lo terreno
PÉREZ es, que, en su cumbre, lo divino
DE una bien , y de otra fama dino
Mas que de flor, está de glorias lleno.

O tú! feliz le admira, en monumento
Nunca oprimido, aunque de pesadumbre
Tanta; y sus coros luego, que cantando

Alegres, tejían siempre, en suave acento,
Las Musas, que, variando ya costumbre,
VAN al MONte, TAL vez (y VAN) llorando.

",1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,1.0,1.0,1.0,4.0,4.0,4.0
174,"Nadie te alabe, Lope, que tú solo
te sobras a ti mismo de alabanza,
cuya elegante voz sonora alcanza
a las instancias de uno y otro polo.

Sea tu nombre eterno Mauseolo,
no sujeto del tiempo a la mudanza;
goza la fama con igual bonanza
del Volga helado al cálido Pactolo.

No añaden luz al sol artificiales
antorchas, que encender puede oficiosa
la fiel solicitud de los mortales.

Cualquier posteridad te será ociosa,
que mal alumbran rayos materiales
a quien con propio resplandor reposa.

",2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,1.0,1.0,2.0,1.0,1.0
175,"¿Vives, o no? que la razón no acierta
(Gran Majestad) a discurrirte, altiva
que tienes mucho grande, para vida,
y tienes mucho hermoso, para muerta.

¿Qué vives, dudo? no; tu vida es cierta;
no ha de ser siempre la grandeza esquiva;
si el llegar a lo más es, quien derriba,
tuyo es lo más, pues como será incierta.

De grande peligrabas; no es lo menos;
de mayor mejoraste; mucho ha sido;
pero más es de excelsa, estar segura.

O aclame ardor de números muy llenos
tu mejoría, si en lo más temido,
tubo, que mejora tanta hermosura.

",1,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,4,1.0,2.0,1.0,1.0,4.0,4.0,4.0
176,"Harto tiempo he callado, más no puedo.
dardo mortal el corazón me hiere,
y, pues el moribundo hablarte quiere,
yo resignado a su mandato cedo.

Escúchalo, por Dios... quedo, muy quedo.
Ha de contarte el mal de que se muere;
acércate que el aire no se entere;
porque aun del aire mismo tengo miedo.

Fija tu vista en mí... con ella, trata
de dar valor al corazón cobarde
que ni aun sabe culpar a quien lo mata.

¿Lloras? Tiempo es aún... ¡Pueril alarde!
Esa lágrima ayer, mujer ingrata,
lo hubiera hecho vivir. ¡Hoy es ya tarde!

",1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,2,2.0,3.0,1.0,3.0,1.0,1.0,1.0
177,"Valencia insigne, patria venturosa,
de valor, y de ciencia coronada
si de Minerva Cátedra afamada
de Palas plaza ilustre, y belicosa.

Festiva forma una corona hermosa
igual a la de Alcides celebrada,
y a tal Historiador; apasionada
corona liberal, premia gustosa.

De Orti conserva la inmortal memoria,
pues nota puntual, sutil explica
la honra, que en Tomás Fénix te aclama.

Consagra esta obra rica a eterna gloria,
pues la del Turia al Nilo la publica
la sonorosa trompa de la Fama.

",2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,4,1.0,1.0,1.0,1.0,3.0,2.0,2.0
178,"Segundo Fénix que dejó engendrado
la ceniza de Lope esclarecida;
tú que diste al Parnaso nueva vida,
viendo el Sol de las Musas eclipsado.

Ya en tu tránsito duro ha peligrado
la pompa del Teatro envanecida;
tarde se mirará convalecida,
de este desastre fúnebre del Hado.

Madrugaron la Muerte, y la Fortuna
a disfrutarte, ensangrentando fiera
una la Rueda, y otra la Guadaña.

Juntas troncaron la mayor columna,
que sustentó la peregrina Esfera,
del mejor espectáculo de España.

",1,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,2,2.0,2.0,1.0,2.0,2.0,1.0,1.0
179,"¿En dónde está ese Dios que no me oído
cuando mil y mil veces le he llamado
con gritos de dolor desesperado,
en el naufragio de mi bien perdido?

¿En qué lugar del mundo se ha escondido
que en vano por doquiera le he buscado,
y en la lucha indefenso me ha dejado,
del mal esclavo, de la duda herido?

¿Arriba estás? Pues ve desde la altura
esta contienda desigual y horrible
que el mismo tiempo que mi vida dura.

Y si aún me juzgas corazón sensible,
amante y resignado en mi amargura,
pedirás, con ser Dios, un imposible.

",1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,2,3.0,3.0,1.0,3.0,1.0,1.0,1.0
180,"Ved la víctima allí. Sangran sus brazos
bajo la cruel presión de las esposas;
hieren su oído frases injuriosas
y su espalda terrible latigazos.

Ya le arrancan las ropas a pedazos,
ya le imputan mil faltas bochornosas;
no son hombres: son águilas sañosas
que desgarran su carne a picotazos.

Ya rodó en tierra. De su triunfo ahíta
se yergue y ríe la insolente saña
y en pos de nuevas víctimas se agita.

¡Cómo nos burla la cultura extraña,
al ver que aún la Inquisición maldita
funciona en tierras de la pobre España!

",1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,1.0,1,4.0,4.0,4.0,4.0,1.0,1.0,1.0
181,"Hay en mi Cuba un pobre pajarillo
que vive libremente en la espesura;
no seduce con trinos de ternura
ni ostenta plumas de variado brillo.

Volando de la jagua al mamoncillo
solo su amada libertad procura;
que él no puede vivir en jaula oscura
ni llevar en el pie dorado grillo.

Cuando un infame aprisionarlo quiere,
tras el alambre el infeliz se agita
y pocas horas de tristeza muere.

¡Oh, sí! Yo quiero ser la bijirita:
que a mí también la esclavitud me hiere,
mi paz enturbia, y mi ilusión marchita.

",1,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,2.0,3.0,2.0,3.0,2.0,1.0,1.0
182,"Ya la primera luz de la mañana
baña el altivo monte y la colina
y, cual níveo celaje, la neblina
se reconcentra y flota en la sabana.

Por el techo, de verde palma cana,
se filtra el humo azul de la cocina;
pica, con sus polluelos, la gallina
el maíz que un muchacho le desgrana.

Relincha el potro; zumba la colmena
que sale en pos del néctar de las flores;
cerca del surco, de impaciencia llena,

la yunta está de toros bramadores
y el guajiro a la puerta de la choza,
bebiendo a sorbos el café, se goza.

",3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0
183,"Tranquila el alma, la mirada quieta,
inocente, sin miedo y resignado,
llega al suplicio, a muerte condenado,
el gran mestizo, Plácido el poeta.

Rota la lira que cantó discreta
las glorias de su pueblo infortunado,
yace bajo las plantas de un soldado
que ni talento ni virtud respeta.

Ya cae el buen cubano sin mancilla;
Dios no ha escuchado su dolor profundo
por más que le invocara en la capilla.

Pero del genio que brillo fecundo
aún repite la voz en nuestra Antilla:
¡Ay, que me llevo en la cabeza un mundo!

",1,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,3.0,2.0,4.0,1.0,1.0,1.0
184,"Hizo Dios tu poblada cabellera
de un jirón de la noche tenebrosa,
y tu pequeña boca primorosa
de una tarde gentil de primavera.

Del astro de más brillo de la esfera
tomó la luz de tu mirar la diosa,
y de un alba de Abril, la pudorosa
mejilla que al clavel envidia diera.

Hizo tu planta breve, de la brisa
que se pasea en el vergel ameno,
de un rayo de la luna tu sonrisa,

de un diáfano celaje tu albo seno;
mas, ¡ay! formó tu corazón, tan solo
del blanco hielo que condensa el Polo.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0,1.0,1.0,2.0,1.0,1.0,1.0
185,"Risueña, ufana, sobre el césped blanco,
de abril en tarde plácida y serena
está Rosaura en la floresta amena,
al son de alegre tamboril bailando.

Rosas, jazmines, a su paso echando,
aplaude el pueblo y la comarca atruena,
y va la vida de donaire llena,
rosas, jazmines, a su paso hollando.

Pero ¿y mañana? al despuntar la aurora
y no bien aparezca su lucero,
tendrá ya dueño que en el alma adora.

Y si dice su señor: «No quiero»,
por más que gima la gentil pastora,
será este su bailar postrero.

",1,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0,3.0,1.0,3.0,1.0,1.0,1.0
186,"Subió Mariana a la mayor Alteza,
y de subir peligra, o frágil vida,
que en la misma grandeza esté embebida,
la ocasión de arriesgarse la grandeza.

Dichoso el riesgo fue, puesto que empieza
a ser el riesgo gloria más crecida;
porque acredita el verse deslucida,
que subir más no pueda una belleza.

En su esfera enfermó la luz ardiente;
pero no fue enfermar, pues atesora
con el peligro luz más excelente.

Que si esto empeña el lustre, que la dora,
ya se levanta más resplandeciente,
siendo de un tierno sol brillante Aurora.

",1,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0
187,"«¿Qué hubiera dicho Lope, si Violante
le manada terminar este soneto?
¡Por Jesucristo, vivo que el aprieto
no se burlase aquí con «tres delante»!

Hallar a protomártir consonante,
con lámparas rimar otro cuarteto,
y polvo y cifra en el primer terceto,
¿hay algo aquí que mi prudencia espante?

Si alguno por las reglas se va entrando,
y a las normas que pido en buen derecho
obediencia y justicia les va dando,

mil duritos tendrá. Y hasta sospecho
que algún Mecenas más, en acabando,
añadirá otros mil. ¡Si ya es un hecho!

",1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,4,1.0,1.0,1.0,1.0,2.0,1.0,1.0
188,"Yo vi del rojo sol la luz serena
turbarse y que en un punto desparece
su alegre faz, y en torno se oscurece
el cielo, con tiniebla de horror llena.

El Austro proceloso airado suena,
crece su furia, y la tormenta crece,
y en los hombros d e Atlante se estremece
el alto Olimpo, y con espanto truena.

Mas luego vi romperse el negro velo
deshecho en agua, y a su luz primera
restituirse alegre el claro día.

Y de nuevo esplendor ornado el cielo
miré, y dije: ¿Quién sabe si le espera
igual mudanza a la fortuna mía?

",2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4,2.0,1.0,1.0,1.0,2.0,1.0,1.0
189,"Resto del bosque inmemorial; testigo
de mil y unicazos que la ciencia ignora,
roble imperial de bóveda sonora,
tiende en la plaza su ondulante abrigo.

En rumorosas pláticas consigo
sus muertas hojarascas rememora:
¡cuánta fugaz generación canora
labró colonias en su techo amigo!

Pasaron esos nidos y esas aves;
vinieron otras aves y otros nidos
y otras hojas y cantigas suaves;

y en los gajos del céfiro mecidos,
vagar parecen con cadencias graves
ecos dolientes de los tiempos idos.

",1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0,1.0,1.0,2.0,2.0,1.0,1.0
190,"¡Infeliz del que busca en la apariencia
la dicha y en la efímera alabanza,
y muda de opinión con la mudanza
de la versátil pública conciencia!

El presente es su sola providencia;
cede al soplo del viento que le lanza
al bien sin fe y al mal sin esperanza;
que en errar con el mundo está su ciencia.

¡Y feliz el varón independiente
que, libre de mundana servidumbre,
aspira entre dolor y pesadumbre

a la eterna verdad, no a la presente,
conociendo que el mundo y sus verdades
son sólo vanidad de vanidades!

",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0
191,"Del uno y otro Griego Valeroso,
las heroicas hazañas que, describe,
a la inmortalidad las apercibe
el Sabio Homero en plecto armonioso.

Heroicas Obras de Héroes más glorioso,
que eterno en el aplauso siempre vive,
hoy logra el tiempo, y este honor recibe,
del Docto Vera, en celo generoso.

Dulces reliquias su amistad traslada
de las inadvertencias del olvido
a la veneración de la memoria;

hoy resuena la Lira celebrada
del Castellano Apolo esclarecido
por él, que en esta fama halló su gloria.

",2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,4,2.0,1.0,1.0,1.0,4.0,4.0,4.0
192,"El Español altivo que desea
aumentar en la Fe del Soberano
desnude ya el estoque Toledano
que perderse su España es cosa fea.

El que en techo patrio se recrea
ponga el herrado Pino ya en su mano,
paseando las Popas a pie llano
el piélago seguro de marea.

Que nunca ha de faltar el Pan y Vino
pues la tierra produce en abundancia
y el Apóstol encarga a esta defensa.

Porque es negocio y caso de importancia
y servicio que se hace al Uno y Trino
y a nuestro Rey Felipe en contra ofensa.

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,1.0,1.0,2.0,1.0,2.0
